Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Debt,Interest_Rate,Monthly_EMI,Missed_Payments
7999,4204,Education,3825803,3730822,40.45,92015,2
8000,6683,Business,4963432,688297,42.14,95663,4
8001,7607,Education,662576,1327894,21.68,66021,2
8002,3930,Car,4799824,2201917,4.0,94932,2
8003,9886,Car,4549116,1016834,28.0,17940,5
8004,9186,Business,4597718,2303174,27.68,17259,5
8005,7733,Business,3205467,433706,40.24,10505,1
8006,7326,Business,3903123,2610984,4.63,42494,4
8007,4549,Business,742617,514772,34.96,99028,6
8008,21,Education,2439191,3677050,42.18,76670,0
8009,669,Home,3670401,1246099,26.38,57008,2
8010,4256,Education,879848,145432,15.59,79074,2
8011,4544,Business,168719,3116183,12.26,37559,10
8012,9176,Education,505525,1450234,15.69,26326,6
8013,5548,Education,3260394,2072904,44.76,61275,4
8014,6083,Education,3046571,940711,34.87,83389,0
8015,5944,Business,2594981,1590463,33.24,40478,5
8016,7748,Business,3524882,2424071,3.55,49204,9
8017,5771,Business,4728527,3805754,30.65,20325,10
8018,4773,Personal,60661,1980443,42.98,65134,10
8019,3720,Home,2848911,2847709,9.58,56786,6
8020,2490,Car,454177,814407,12.98,72816,5
8021,6786,Personal,2478027,2032384,48.76,23395,0
8022,8198,Personal,4581597,1487577,27.3,33210,5
8023,5792,Personal,545679,3396395,35.46,95726,6
8024,8548,Personal,3907630,1691924,16.89,52511,6
8025,403,Education,1273614,2988905,13.5,26648,3
8026,5483,Personal,4271915,1909463,2.64,34690,0
8027,4073,Home,93056,2006616,10.35,40980,3
8028,8035,Business,4319511,2656129,32.05,30753,1
8029,9817,Car,1110177,1729992,15.55,43179,2
8030,2984,Home,3155398,78371,7.62,10274,7
8031,60,Personal,2142405,3797239,4.43,64348,4
8032,8166,Business,1577599,2113455,43.12,60961,2
8033,6312,Personal,1744051,3013142,24.22,44961,11
8034,8770,Car,4603483,1048332,19.23,56156,9
8035,9878,Personal,1385993,1229880,9.67,80986,0
8036,7205,Education,3889474,944246,24.04,90803,2
8037,1902,Education,500711,129160,45.91,47396,5
8038,1057,Personal,3814565,1603220,19.68,78740,1
8039,1300,Business,4420647,1818050,3.45,41392,9
8040,5260,Car,250832,1091121,38.07,29369,5
8041,5169,Personal,4531788,3053570,11.51,22554,0
8042,1698,Car,4846717,490929,35.58,46009,5
8043,867,Personal,2128979,3220423,37.11,61554,1
8044,9575,Car,359831,672953,40.29,71764,11
8045,949,Personal,1145384,3983521,10.87,98472,1
8046,66,Education,4944852,591143,7.67,6030,2
8047,1308,Personal,3290874,3557244,16.21,41370,6
8048,4563,Education,196060,509524,34.23,31781,7
8049,1720,Business,4229079,1972208,47.45,68949,6
8050,8363,Personal,1936240,96932,33.59,59831,0
8051,8956,Car,2330067,2242166,49.05,71632,7
8052,176,Business,3507517,1652951,31.14,56710,5
8053,1722,Education,4766897,1317101,48.13,7205,6
8054,2745,Business,1401405,553279,36.2,13548,5
8055,3726,Personal,2870970,451830,17.1,19154,9
8056,9190,Home,2839968,2646081,34.03,91094,1
8057,1880,Personal,4197737,2347467,8.77,24876,9
8058,4090,Education,962444,3421614,20.79,50517,8
8059,3254,Business,4358603,3433597,17.32,26125,2
8060,6904,Home,3618643,1278656,39.84,41177,4
8061,2292,Car,575789,1948166,42.93,98135,5
8062,2697,Business,105250,120616,37.87,52245,7
8063,33,Business,4013881,1133574,41.98,62294,10
8064,2425,Personal,584160,417287,3.87,25621,2
8065,448,Car,4298587,2836036,41.84,82018,7
8066,2440,Home,2679326,2902597,10.91,65002,1
8067,9019,Business,1354540,2133449,38.09,17553,2
8068,5178,Personal,760362,300307,24.23,6466,3
8069,5420,Personal,4249181,3633318,12.34,41341,9
8070,9872,Home,931678,763020,39.31,7589,1
8071,4674,Car,4543580,659894,1.26,81526,1
8072,3183,Car,4929620,921383,49.51,21363,9
8073,7334,Personal,1311125,3510592,25.7,49999,0
8074,5477,Car,754430,2378597,21.18,96515,0
8075,7536,Car,1402412,2273146,28.1,3081,11
8076,7523,Personal,1098618,3099220,44.24,72782,8
8077,3055,Business,2323760,3551782,14.18,7020,2
8078,9201,Business,1704777,1412872,12.57,78808,0
8079,6884,Car,4137063,3129112,36.51,75406,9
8080,9717,Personal,2012411,2439711,21.68,99351,7
8081,4506,Business,1188977,1983266,24.83,98330,8
8082,5580,Business,1829677,3505399,24.37,12910,11
8083,2512,Personal,1876513,2259571,40.2,99400,11
8084,1951,Home,2807054,830100,11.06,88732,1
8085,3512,Car,1692365,366818,15.54,33018,10
8086,3482,Car,2666021,3727544,23.43,43615,3
8087,7482,Business,2678489,393812,5.45,50617,8
8088,2075,Personal,1031451,1966013,12.55,57781,11
8089,2086,Education,4423158,1311263,39.61,48496,2
8090,7215,Education,987010,186621,26.65,43714,10
8091,9713,Personal,3437278,986502,30.74,97476,10
8092,5360,Personal,4286634,2172176,16.77,91570,11
8093,3803,Home,1497315,1130850,30.04,58990,6
8094,591,Education,4313494,3284417,17.92,90307,6
8095,8699,Personal,2161321,3342697,13.7,65134,4
8096,3780,Personal,4911630,2871449,17.84,62399,4
8097,2646,Car,121002,3071673,46.29,14682,5
8098,5811,Education,4934404,3885628,29.04,62005,0
8099,4059,Personal,2780125,2184541,21.73,33517,11
8100,5656,Education,4815773,1346823,39.0,13365,8
8101,4886,Personal,3493923,1063983,5.3,84962,1
8102,795,Education,859387,208487,27.92,56096,9
8103,1341,Home,4505647,3330529,15.01,62947,3
8104,5441,Home,1493663,809949,17.63,58450,3
8105,8334,Home,3602465,353951,27.26,8600,1
8106,2068,Business,2241547,1893791,35.94,75505,0
8107,9057,Personal,4147440,1672677,42.82,76593,1
8108,5293,Car,2529807,1514457,49.9,98722,3
8109,7847,Business,1976496,730724,16.04,36357,3
8110,5460,Education,3670142,2633778,16.47,19914,7
8111,9041,Personal,4588076,3115075,49.57,9102,0
8112,5278,Personal,58953,3006834,21.0,78291,0
8113,1984,Business,3498536,2052052,27.33,18770,10
8114,4966,Personal,2235119,2061674,34.84,66641,3
8115,4444,Personal,1020559,1256057,40.54,53955,2
8116,9239,Education,3147420,2242761,27.48,14719,6
8117,9504,Car,4574034,488127,12.51,57220,2
8118,5928,Education,167657,290777,5.63,89509,10
8119,9894,Business,2356207,1974131,38.75,69077,11
8120,555,Personal,2745039,3717537,4.3,89528,11
8121,5717,Personal,1927281,870228,9.5,35695,11
8122,566,Car,4835118,2512943,10.32,48245,7
8123,8685,Car,1025141,644952,1.75,18516,0
8124,7863,Home,331684,1760400,42.51,97057,2
8125,5075,Car,2203757,2108691,40.56,67381,11
8126,4526,Education,2987012,1406948,13.51,47858,2
8127,5042,Personal,2817348,1614632,39.38,55222,8
8128,4311,Education,4261910,1040107,18.74,17467,7
8129,326,Education,4008565,1227793,4.25,79907,6
8130,2116,Education,1362056,2852537,25.74,51165,7
8131,7729,Education,797483,76010,13.48,83382,6
8132,4997,Education,1017870,670534,5.11,38454,4
8133,6433,Education,272901,456860,12.18,62793,0
8134,6732,Personal,2466773,807085,13.29,45863,6
8135,7396,Education,632077,28928,27.91,73431,5
8136,9981,Business,4939694,1923767,30.41,49849,3
8137,571,Education,2800281,562382,7.46,28738,5
8138,6704,Home,1388514,3930705,38.99,42738,9
8139,5750,Education,1362673,3285296,46.74,30613,7
8140,5054,Home,4771671,1911107,11.52,72977,3
8141,239,Personal,3610837,2248424,1.59,15888,7
8142,7717,Business,387576,1296723,41.72,62785,7
8143,994,Personal,2122686,1631412,36.8,65310,8
8144,2039,Personal,3524290,357770,14.13,11329,3
8145,5417,Education,1314885,614877,25.71,41419,2
8146,8873,Home,2563678,1285629,35.9,24635,11
8147,7655,Business,1041381,2212305,10.86,67953,1
8148,1768,Education,521637,29769,14.04,50715,4
8149,2949,Home,591457,3837774,32.81,36841,0
8150,3745,Education,1108018,2296411,22.15,6413,7
8151,2480,Personal,4704424,1937393,3.25,22625,11
8152,3071,Home,3205539,243036,26.76,59607,7
8153,8108,Car,4779894,1395176,43.26,70914,6
8154,6602,Education,1967016,3662085,17.02,28872,10
8155,5898,Personal,4393996,246821,15.69,37813,5
8156,1469,Home,374592,2628087,2.52,28495,3
8157,7435,Personal,236188,2681826,7.25,13784,3
8158,5331,Education,4197037,3484191,4.74,74486,3
8159,1715,Education,1300075,1812906,27.75,60441,2
8160,6909,Education,478317,1136453,18.85,50547,1
8161,8155,Business,2653808,2034874,23.16,89099,2
8162,4613,Business,3381057,3388142,37.93,58945,5
8163,4592,Education,2005181,1059942,49.92,17255,2
8164,6509,Business,4860705,1369584,46.94,60119,3
8165,4669,Personal,3708559,3570528,8.15,44585,5
8166,4749,Home,305411,3036341,33.87,32204,7
8167,4397,Business,1596011,2870959,20.55,99177,9
8168,6935,Business,1205556,3821991,3.65,72178,3
8169,6137,Business,2922392,2182321,27.92,38717,10
8170,6026,Business,559837,2846568,16.39,10875,1
8171,4704,Car,3202836,3125897,27.72,68071,11
8172,1069,Home,3608197,2785910,23.35,95352,0
8173,421,Personal,640000,191340,14.67,19963,10
8174,1025,Business,69439,2912464,18.83,27330,7
8175,1491,Car,466774,3071295,41.03,38741,11
8176,7752,Education,2955069,767868,44.01,88630,7
8177,4033,Education,2447099,2636303,15.46,32545,0
8178,8222,Car,1221712,3049074,31.01,97587,10
8179,4716,Personal,408380,2986372,42.61,27612,5
8180,4479,Car,3529522,632462,39.53,6853,0
8181,9173,Education,3614097,2901959,16.48,81993,11
8182,9084,Business,1781523,3381098,6.92,36938,6
8183,9812,Education,1009586,2864950,31.07,67510,9
8184,6172,Home,1055754,25441,3.39,20197,2
8185,8793,Home,1685947,47766,41.06,35020,11
8186,8801,Education,4263482,2859110,23.13,70998,11
8187,4803,Education,2087822,44891,35.96,57917,11
8188,8064,Business,440516,1484343,8.87,41892,9
8189,2987,Business,4026596,1007332,8.41,47530,9
8190,8047,Home,3119334,714749,10.4,58071,7
8191,4992,Personal,3425331,1412675,38.65,72413,7
8192,6037,Education,2171856,1474603,13.75,20352,1
8193,9055,Business,4745708,3279153,47.28,35281,9
8194,9723,Education,3458989,2254781,3.55,31719,10
8195,1632,Home,3569219,249298,31.97,85980,6
8196,4680,Business,1335522,533448,39.86,58405,11
8197,4231,Car,4577904,1731934,27.5,84152,9
8198,3770,Home,2582730,2468737,0.42,30946,0
8199,7287,Education,2471847,2223959,46.5,65147,10
8200,3475,Business,4648597,2610551,31.11,15661,1
8201,7707,Home,440153,1470389,48.31,75987,0
8202,1892,Education,4046333,2353675,12.03,31298,3
8203,2670,Personal,1861118,3656760,21.48,16363,9
8204,3231,Business,3106566,39176,17.73,39834,5
8205,9730,Personal,2085142,3389622,38.62,32505,0
8206,4073,Home,4032427,242834,24.37,96768,0
8207,8546,Business,1084682,3079167,15.66,87315,9
8208,4849,Education,4255857,3146563,7.73,77535,3
8209,7498,Personal,1485945,3974966,23.13,77289,9
8210,2757,Home,3129977,1201665,46.26,65067,1
8211,8307,Education,2648338,1769346,26.43,7240,5
8212,2583,Education,3103553,539121,3.54,27502,3
8213,3657,Education,2543414,2557516,37.0,74374,10
8214,9542,Education,3397362,2753483,36.39,96863,1
8215,6016,Personal,3823236,3848766,1.9,34621,7
8216,2934,Education,544592,3810637,31.02,75903,6
8217,7362,Car,3596355,1037235,46.97,51465,2
8218,7365,Business,1445929,2119671,41.76,72387,0
8219,270,Education,2891555,3037122,47.54,70976,6
8220,3761,Education,3088909,1475213,6.03,7594,4
8221,5813,Car,3322291,2607753,10.55,9934,6
8222,4661,Business,164018,3559992,10.7,91253,2
8223,96,Education,520253,2227034,45.68,24639,0
8224,6233,Education,4714581,1854315,17.2,35036,3
8225,5806,Education,4996069,437293,19.97,36645,11
8226,6075,Car,63446,845515,43.63,59013,3
8227,5731,Business,4684590,3131830,31.55,92660,8
8228,9014,Home,4257439,2999440,19.62,83087,0
8229,3705,Business,4136714,3406054,3.64,35686,11
8230,5690,Car,2710265,19937,2.0,86050,2
8231,975,Business,3106295,62451,15.61,58325,8
8232,4705,Education,809437,276599,14.67,93380,7
8233,2227,Car,1257604,85602,33.1,72283,1
8234,7630,Car,4350423,272785,22.32,12890,8
8235,8924,Business,4436537,242489,34.12,75005,0
8236,4326,Business,3197769,897299,16.6,58203,11
8237,5357,Personal,323991,2372236,45.84,20631,3
8238,9483,Business,973838,1433050,4.76,93402,1
8239,9287,Business,1660062,3250995,24.97,78297,3
8240,4935,Education,1653286,2134034,45.6,88300,9
8241,888,Home,392364,689675,34.18,76574,9
8242,6235,Home,4488490,193797,3.76,6220,10
8243,5597,Home,1674557,815596,42.85,54332,6
8244,1867,Business,868570,753961,11.73,9777,1
8245,8716,Home,4540913,2807074,25.65,49621,8
8246,91,Personal,3170288,616457,15.04,23036,3
8247,3252,Car,4396268,1120117,20.77,49450,0
8248,6209,Personal,1639625,435975,47.34,72456,3
8249,9270,Personal,3864451,405021,7.13,29532,6
8250,2661,Home,3843596,1776063,12.57,2166,2
8251,2986,Home,707658,182454,16.69,42977,3
8252,3778,Personal,988469,52854,33.23,53597,9
8253,5878,Personal,79439,3337492,38.22,51044,11
8254,353,Personal,2778026,2413292,27.0,54383,9
8255,1575,Personal,4889626,3007027,29.79,34542,2
8256,3077,Personal,808306,2257771,23.39,8911,8
8257,4067,Business,3320214,3082886,14.75,60147,5
8258,1058,Personal,4115554,2204047,29.12,59453,5
8259,2089,Car,3844089,545573,16.21,37676,7
8260,2324,Home,1588907,1842086,22.02,66663,3
8261,6738,Car,111190,3840836,44.74,92524,8
8262,3687,Education,2457553,1472634,45.85,95705,2
8263,5275,Home,3167485,3225663,14.67,77619,6
8264,7032,Car,3469679,2462999,20.74,50066,7
8265,8019,Personal,2222821,22660,42.9,58407,0
8266,73,Personal,4647555,3625958,46.9,52746,6
8267,2644,Home,1877069,2070964,49.97,54068,1
8268,7184,Business,3497566,2490398,20.41,84581,2
8269,3150,Personal,1276949,1015994,20.8,62493,1
8270,6407,Car,528699,2259163,27.96,2893,10
8271,2709,Home,182585,298602,8.06,75217,7
8272,2938,Business,2137427,1106542,34.91,65829,11
8273,7774,Personal,2373092,2920037,39.99,96993,4
8274,8161,Business,1964434,2217159,41.16,28804,4
8275,1179,Car,1231378,191762,0.34,50243,9
8276,3021,Home,3955574,1734814,48.98,9133,2
8277,6786,Personal,342095,3550751,29.28,17844,9
8278,4061,Business,4459309,2566153,0.46,51974,3
8279,8960,Home,4552082,3163148,33.31,81745,8
8280,4725,Car,1542249,3847850,14.92,62882,5
8281,4351,Home,65684,3890942,11.34,91507,10
8282,975,Personal,1288012,1679424,49.72,5045,8
8283,9965,Education,4404361,3059796,1.41,64732,3
8284,505,Home,3126361,2157943,43.49,27870,9
8285,6857,Personal,1970136,2647320,47.29,43267,4
8286,8554,Business,1966645,679536,18.3,80964,10
8287,6330,Home,2914770,3805839,23.31,73106,9
8288,6538,Home,4688410,1273586,31.99,84599,8
8289,4995,Education,3340562,3987344,1.16,72778,11
8290,913,Education,2255797,1799743,32.7,32436,1
8291,138,Education,215669,903947,5.7,64984,6
8292,9177,Education,2004598,3056556,0.54,76766,5
8293,6195,Personal,3774354,1047208,3.02,16966,2
8294,2580,Education,108629,2449882,10.93,9256,4
8295,5463,Education,4719229,2205737,20.25,63104,8
8296,9407,Car,1233759,3022087,44.08,6262,5
8297,1907,Education,2391528,566890,22.61,16759,6
8298,8912,Personal,1482816,247123,19.47,43502,0
8299,9017,Personal,3430250,2483793,10.31,63296,10
8300,8238,Personal,3636005,96979,49.93,85856,10
8301,1535,Business,2403973,2040889,33.34,15401,0
8302,1156,Business,3983239,321057,22.63,63420,5
8303,4452,Car,2499508,71305,16.13,36679,0
8304,447,Business,761594,3813792,23.72,68782,1
8305,6421,Car,507588,210108,37.77,29948,0
8306,572,Business,1503903,2345911,16.25,85982,9
8307,3095,Home,4817303,3994575,13.73,42262,3
8308,6672,Car,511917,1724411,11.26,48340,8
8309,7286,Business,3547572,285849,18.98,29373,3
8310,8269,Home,282220,3680880,1.54,93087,10
8311,386,Car,4206145,1820826,37.3,75652,11
8312,8781,Car,1295923,1692958,47.71,94268,2
8313,3662,Home,2189916,3639724,45.26,10879,10
8314,8659,Car,1339355,2401162,38.32,78574,5
8315,3142,Home,179485,1462849,34.88,97982,0
8316,9209,Home,3819515,2159801,14.96,89018,0
8317,5198,Car,1802727,3834927,5.42,12050,1
8318,3992,Car,3884538,3051456,22.12,73338,1
8319,3734,Education,972887,2636227,42.19,30588,5
8320,8021,Education,3684367,1484449,27.1,26448,10
8321,2928,Personal,4040476,3166625,35.57,87401,8
8322,5534,Personal,1272210,95547,46.0,15054,1
8323,8708,Home,2008600,2558144,34.05,68076,4
8324,9448,Car,3294455,77508,3.42,70831,6
8325,1446,Home,1298329,3423129,4.66,13633,5
8326,4584,Education,2587966,2118554,4.05,98638,7
8327,6084,Personal,2385533,778596,17.89,51755,10
8328,9290,Home,1036578,2368972,14.38,63853,2
8329,8914,Car,846763,413020,5.48,95209,4
8330,4525,Personal,2744545,3723168,19.59,44581,8
8331,8569,Home,2617239,3079231,9.68,5927,0
8332,9491,Personal,1924664,1756786,19.29,4668,6
8333,5088,Car,4246487,1988270,22.22,76137,8
8334,5080,Personal,3474442,1348091,0.25,3990,5
8335,5988,Home,125811,3794680,34.85,67708,4
8336,9434,Home,3668836,3482528,18.59,16887,6
8337,2876,Personal,4619346,2134633,38.86,95505,0
8338,4798,Car,2291111,3519332,5.73,57593,3
8339,1246,Home,3305920,3651236,14.53,2629,10
8340,4257,Business,1012046,882973,13.47,95706,0
8341,253,Personal,419035,3015470,0.5,26262,0
8342,9697,Education,1882891,2295803,23.98,31365,10
8343,4383,Home,4112171,126675,48.18,53085,10
8344,7998,Education,1707287,365231,0.69,5006,8
8345,2921,Education,4786520,1008791,31.07,62108,4
8346,2989,Car,2268446,1380696,42.84,78416,1
8347,6513,Car,4983143,1236742,39.64,33804,4
8348,178,Car,1611135,1514048,14.37,71476,6
8349,3876,Personal,1329237,659583,8.75,25386,0
8350,5770,Education,740111,1073218,10.72,47287,0
8351,624,Home,1675686,1882173,17.32,68701,9
8352,6387,Education,3156151,160721,5.16,12865,8
8353,1558,Business,3948323,3606987,13.66,58348,4
8354,4055,Education,2076266,3343752,11.44,37364,1
8355,9532,Education,2883818,154584,48.59,17784,7
8356,7369,Personal,2078768,3155353,33.52,57249,4
8357,6786,Home,141252,744803,31.34,10853,4
8358,8788,Business,4358665,1196596,44.22,90989,4
8359,384,Personal,2489751,2575406,8.79,8271,1
8360,8117,Business,81222,17009,3.59,30985,0
8361,8061,Education,260618,1120869,43.91,6875,7
8362,2588,Home,710433,2165283,17.61,75441,6
8363,2388,Education,1481517,3928969,19.25,40841,2
8364,4081,Personal,3731369,2812621,1.53,66099,5
8365,224,Home,1074938,1138447,0.75,28979,9
8366,4285,Business,3677250,1884831,34.94,16331,0
8367,8699,Home,854348,409718,32.21,72895,10
8368,2797,Home,4976664,726623,14.15,75489,6
8369,2172,Personal,2920052,3834577,10.69,16268,4
8370,2077,Personal,2777025,3602028,39.92,21132,2
8371,8463,Education,4570819,2230659,4.06,27540,9
8372,1376,Home,1857480,3550066,31.37,47530,6
8373,8194,Home,2857587,1439830,5.04,19316,1
8374,2732,Car,2752478,577210,48.92,83995,4
8375,5387,Education,2401706,227816,49.16,39141,10
8376,5556,Car,704911,915508,13.66,75930,3
8377,6468,Personal,1741397,1347777,31.82,82137,5
8378,4765,Business,3829587,3774323,0.82,64819,4
8379,5103,Education,3487633,3785082,16.55,95308,7
8380,8847,Home,978126,3711236,11.87,51061,3
8381,2187,Car,1508406,3431834,14.65,52495,1
8382,3370,Home,3524957,1947385,20.6,8993,4
8383,6501,Business,4391538,3913818,20.82,7875,10
8384,7037,Home,1411018,1314114,19.62,62842,6
8385,2634,Car,3948076,3492069,41.12,10811,1
8386,1035,Education,225265,3711510,2.79,27594,3
8387,3326,Home,1897018,1280904,16.21,30810,8
8388,2028,Car,4353846,3865952,1.22,77928,6
8389,3722,Personal,3497235,1157964,4.04,16646,4
8390,2775,Home,3140299,2141487,39.58,41874,11
8391,6155,Home,4636573,3063158,8.25,82065,10
8392,1477,Business,4205246,2273901,17.33,27498,6
8393,8782,Home,3066066,3217809,41.79,17533,11
8394,5866,Car,1990615,1587751,35.21,74842,7
8395,5942,Business,4314875,2215731,10.09,99989,1
8396,8881,Business,536861,3529892,49.58,8082,9
8397,3989,Home,615892,3564249,13.38,35963,3
8398,1503,Education,3202057,3817859,14.25,58654,0
8399,7309,Personal,4037413,3448935,32.59,77205,1
8400,4120,Education,624413,1909092,35.56,10526,1
8401,4691,Car,1815387,2279146,29.23,49715,9
8402,9778,Home,1645586,3626186,8.11,28356,2
8403,3012,Home,1270332,3015786,3.79,62784,9
8404,6162,Personal,4279213,3656318,46.65,90541,1
8405,1590,Education,1262435,1506763,17.4,20471,3
8406,2279,Education,313456,49949,42.42,63125,5
8407,7769,Education,4339517,160098,8.58,65140,5
8408,5564,Education,1021409,888391,25.33,86276,7
8409,8652,Business,2549146,2019732,43.88,97559,8
8410,823,Personal,1333161,1651744,19.11,85664,0
8411,7825,Car,2903634,1979503,0.82,35856,8
8412,9987,Education,1431248,3300217,47.19,56144,6
8413,7021,Personal,806240,3982872,31.75,51019,0
8414,6144,Personal,2177243,2072948,10.89,84854,5
8415,5350,Home,2435488,461733,37.95,7405,10
8416,3836,Car,4712886,3063201,12.24,51363,1
8417,8607,Car,1447201,411545,3.68,38118,10
8418,9023,Car,2228679,1501689,0.73,10953,1
8419,754,Business,1753898,899939,0.36,10436,3
8420,5552,Education,832081,3328625,5.32,18414,3
